studentid,name,age,gender,degree_branch,ethnicity,parentaleducation,studytimeweekly,absences,tutoring,parentalsupport,extracurricular,sports,music,volunteering,gpa,gradeclass,at_risk
4167,Ishan Pawar,16.0,1,BSc - Physics,0,2,20.0,2.0,0,4,1,0,0,0,4.0,0,0
4168,Rahul Reddy,15.0,1,BSc Agriculture,0,0,10.0,29.0,1,2,0,0,0,0,3.385044677,1,1
4169,Amit Deshmukh,16.0,0,BVoc - Food Processing,2,3,8.0,9.0,0,4,0,0,0,0,2.649006055,2,0
4170,Meera Joshi,18.0,1,BSc - Mathematics,0,0,2.0,3.0,0,0,0,1,1,1,3.523189318,0,1
4171,Ishan Deshmukh,17.0,1,BArch,3,3,1.0,24.0,0,2,1,0,1,1,2.6127671,2,1
4172,Anita Joshi,17.0,0,BA - Economics,0,3,17.0,30.0,0,2,1,0,0,0,3.935571634,0,1
4173,Sanjana Patil,15.0,1,BFSc - Fisheries,0,1,14.0,14.0,1,2,1,1,1,0,3.94963212,0,0
4174,Sahil Malode,16.0,0,BSc - Biotechnology,0,3,17.0,11.0,0,4,0,0,1,1,4.0,0,0
4175,Nisha Reddy,17.0,1,BSc - Biotechnology,0,4,18.0,14.0,0,2,0,0,1,1,3.023009643,1,0
4176,Amit Pawar,16.0,0,BE - Biomedical,2,3,14.0,28.0,0,2,1,1,0,0,2.455828329,3,1
4177,Sneha Malode,16.0,1,BA - History,2,1,16.0,20.0,0,2,0,1,0,1,2.822182244,2,0
4178,Amit Malode,15.0,0,BSc - Mathematics,1,2,17.0,24.0,0,3,1,0,1,1,3.146623534,1,0
4179,Ishan Reddy,17.0,1,BE - Environmental,0,4,17.0,25.0,1,2,1,0,0,0,4.0,0,0
4180,Aaradhya Deshmukh,15.0,0,BSc Microbiology,0,1,10.0,28.0,1,3,0,1,0,0,3.608614943,0,1
4181,Amit Joshi,15.0,0,BDes,0,3,17.0,25.0,0,3,1,1,0,0,3.179286015,1,0
4182,Kunal Joshi,17.0,1,BBA,3,0,2.0,9.0,1,1,1,1,0,0,3.916961971,0,1
4183,Priya Pawar,17.0,1,B.Tech - Mechanical,0,0,12.0,11.0,1,4,0,0,0,0,4.0,0,0
4184,Sneha Pawar,18.0,0,B.Tech - Electronics & Communication,2,3,13.0,25.0,0,4,0,0,0,0,3.612114864,0,0
4185,Sahil Pawar,18.0,0,BA - History,0,3,3.0,21.0,0,2,0,1,0,0,2.593133501,2,1
4186,Sahil Deshmukh,16.0,1,BHM - Hotel Management,0,3,17.0,7.0,0,3,1,0,0,0,4.0,0,0
4187,Priya Reddy,17.0,1,BE - Biomedical,0,4,4.0,20.0,0,3,0,0,0,0,3.086458122,1,1
4188,Rahul Reddy,18.0,1,BPharm - Pharmaceutical Sciences,0,1,13.0,20.0,0,4,1,0,0,1,4.0,0,0
4189,Aaradhya Pawar,16.0,0,BE - Mechanical,2,1,11.0,2.0,0,1,1,0,0,0,3.091159063,1,0
4190,Arjun Gupta,16.0,1,BFA,0,4,6.0,6.0,0,3,0,0,0,0,4.0,0,0
4191,Aaradhya Patil,16.0,0,BSc - Biotechnology,2,1,11.0,17.0,1,0,0,0,0,0,3.323739942,1,1
4192,Sanjana Patil,18.0,0,BSc - Biotechnology,0,3,7.0,26.0,1,1,1,1,1,0,3.433517118,1,1
4193,Kavya Gupta,17.0,1,BFA,3,2,20.0,27.0,0,3,1,1,1,0,3.23460554,1,1
4194,Riya Sharma,15.0,1,BArch,0,0,20.0,2.0,1,4,0,0,0,1,4.0,0,0
4195,Aditya Pawar,16.0,1,BE - Chemical,2,1,2.0,14.0,1,3,1,0,0,0,4.0,0,1
4196,Aaradhya Khan,18.0,0,BSc - Mathematics,2,2,0.0,1.0,0,3,1,1,0,0,3.563910185,0,1
4197,Meera Sharma,18.0,0,B.Tech - Mechanical,3,4,2.0,14.0,0,3,0,1,0,0,2.615474442,2,1
4198,Manish Patil,15.0,0,B.Tech - Civil,0,3,10.0,12.0,0,4,0,0,1,0,2.704315162,2,0
4199,Nisha Patil,15.0,1,B.Tech - Information Technology,2,3,17.0,23.0,0,2,1,0,0,0,3.27870565,1,0
4200,Rahul Pawar,18.0,0,BA - Political Science,0,2,6.0,19.0,0,1,0,0,0,0,3.528165645,0,0
4201,Manish Pawar,17.0,0,BSc Agriculture,0,1,8.0,9.0,0,4,0,0,0,0,3.032863612,1,0
4202,Aaradhya Khan,15.0,0,BE - Electrical,0,1,3.0,23.0,0,2,1,0,1,1,3.430574072,1,1
4203,Amit Deshmukh,18.0,1,BPharm,0,2,9.0,23.0,0,1,0,0,1,0,2.183293888,3,1
4204,Amit Joshi,15.0,0,BSc - Chemistry,3,0,17.0,23.0,1,3,1,0,0,1,2.869864962,2,0
4205,Meera Joshi,17.0,1,BE - Electrical,0,1,15.0,23.0,1,3,0,1,0,1,3.671384166,0,0
4206,Arjun Khan,16.0,0,BDes,1,2,11.0,7.0,1,2,1,0,0,0,4.0,0,0
4207,Anita Pawar,15.0,1,BSc Forestry,1,2,18.0,15.0,1,4,0,0,1,1,4.0,0,0
4208,Meera Joshi,17.0,0,B.Tech - Computer Science,1,0,2.0,27.0,1,2,0,0,0,0,2.677217331,2,1
4209,Meera Sharma,18.0,1,BE - Mechanical,1,2,7.0,24.0,0,0,1,1,0,0,2.957383466,2,1
4210,Sanjana Pawar,15.0,1,B.Tech - Electrical,0,2,18.0,15.0,1,2,1,0,1,1,3.316398581,1,0
4211,Sneha Reddy,15.0,0,BSc - Mathematics,1,0,8.0,1.0,1,0,0,1,1,0,3.572441821,0,1
4212,Priya Pawar,18.0,1,BVoc - Retail Management,0,4,18.0,8.0,0,2,1,0,0,0,3.32540301,1,0
4213,Ishan Sharma,16.0,0,BPT - Physiotherapy,3,0,16.0,7.0,0,2,0,0,0,1,4.0,0,0
4214,Aaradhya Gupta,18.0,1,BPT - Physiotherapy,2,4,12.0,10.0,0,4,1,0,1,0,4.0,0,0
4215,Manish Joshi,15.0,1,BE - Computer Science,3,0,1.0,25.0,0,3,1,0,1,1,2.779288032,2,1
4216,Priya Yadav,18.0,0,BE - Civil,0,4,3.0,0.0,0,2,1,0,1,0,2.894284575,2,1
4217,Rohan Malode,17.0,0,B.Tech - Computer Science,0,0,10.0,29.0,0,1,1,0,0,0,2.597956374,2,1
4218,Amit Reddy,18.0,0,BSc Microbiology,0,3,1.0,20.0,1,2,0,0,1,0,3.310433483,1,1
4219,Rahul Patil,15.0,0,BJMC - Journalism & Mass Communication,0,2,3.0,10.0,0,3,0,1,0,0,2.628816685,2,1
4220,Riya Patil,18.0,0,BSc Forestry,0,3,3.0,17.0,0,1,0,0,0,0,2.0,3,1
4221,Meera Deshmukh,16.0,0,BVoc - Food Processing,1,2,19.0,25.0,0,3,0,0,0,0,3.114707281,1,0
4222,Amit Reddy,18.0,0,BFA,0,0,0.0,20.0,1,2,1,0,0,0,3.338943495,1,1
4223,Vikas Malode,16.0,1,B.Tech - Information Technology,1,3,10.0,28.0,1,4,1,1,0,1,3.976232167,0,1
4224,Sahil Joshi,17.0,0,BBA,2,0,1.0,14.0,0,2,0,0,0,0,2.658726664,2,1
4225,Sanjana Reddy,16.0,0,B.Tech - Information Technology,1,4,18.0,23.0,0,4,1,0,0,0,4.0,0,0
4226,Sahil Deshmukh,18.0,1,BA - Political Science,0,0,7.0,8.0,0,3,1,0,0,0,3.124448063,1,0
4227,Priya Khan,15.0,0,BA - History,0,2,19.0,8.0,1,3,1,0,1,0,4.0,0,0
4228,Vikas Gupta,16.0,0,BCA,0,3,3.0,0.0,1,3,1,1,0,1,2.640368933,2,1
4229,Sahil Deshmukh,17.0,0,B.Tech - Information Technology,0,2,15.0,6.0,1,4,0,1,0,1,4.0,0,0
4230,Meera Joshi,16.0,1,B.Tech - Computer Science,1,1,14.0,11.0,0,3,0,1,0,1,4.0,0,0
4231,Riya Malode,16.0,1,BSc Horticulture,0,3,4.0,26.0,0,3,0,0,1,1,2.0,3,1
4232,Vikas Deshmukh,16.0,0,BE - Information Technology,2,3,4.0,23.0,0,1,1,0,0,0,2.377610286,3,1
4233,Sneha Gupta,17.0,1,BSc Horticulture,2,4,14.0,9.0,1,2,1,0,1,0,3.747093353,0,0
4234,Rahul Reddy,18.0,1,BSc Microbiology,1,2,16.0,18.0,0,1,1,0,0,0,3.958212894,0,0
4235,Sneha Pawar,16.0,1,BBA,0,2,2.0,28.0,1,3,0,1,0,1,3.307213064,1,1
4236,Sanjana Khan,16.0,1,B.Tech - Mechanical,0,2,17.0,15.0,1,0,1,1,1,0,3.988317423,0,1
4237,Sanjana Yadav,15.0,1,BFSc - Fisheries,2,1,10.0,5.0,1,3,0,0,0,0,3.181693904,1,0
4238,Aaradhya Pawar,17.0,0,BPT - Physiotherapy,0,3,5.0,10.0,0,2,1,0,0,0,2.912681454,2,0
4239,Kunal Reddy,16.0,0,BHM - Hotel Management,0,1,11.0,18.0,0,0,0,0,0,1,2.504605742,2,1
4240,Sanjana Patil,17.0,0,B.Tech - Information Technology,0,2,16.0,24.0,1,2,1,1,1,0,3.704370618,0,0
4241,Riya Patil,16.0,1,BSc - Computer Science,0,2,13.0,28.0,1,2,0,0,1,0,3.404699158,1,1
4242,Sahil Pawar,18.0,1,B.Tech - Mechanical,2,3,5.0,18.0,0,3,1,1,0,0,2.092338319,3,1
4243,Kavya Khan,18.0,1,BFA,0,4,9.0,17.0,1,2,1,1,0,1,3.753422545,0,0
4244,Vikas Pawar,16.0,1,BA - Economics,1,3,15.0,24.0,0,2,1,1,1,0,2.739020971,2,0
4245,Kunal Khan,18.0,0,BSc Environmental Science,0,2,17.0,14.0,0,4,0,0,0,0,4.0,0,0
4246,Aditya Malode,16.0,1,BA - English,1,3,19.0,26.0,0,2,1,1,0,1,4.0,0,1
4247,Riya Deshmukh,18.0,1,BSc - Mathematics,2,3,5.0,28.0,1,2,1,1,0,1,3.3539521,1,1
4248,Ishan Malode,15.0,1,BPharm - Pharmaceutical Sciences,2,0,18.0,15.0,0,4,1,0,0,0,3.716226038,0,0
4249,Sahil Joshi,15.0,1,BDes,0,0,2.0,13.0,0,0,0,0,1,0,2.406604504,3,1
4250,Riya Khan,15.0,1,BSc Agriculture,0,0,11.0,7.0,0,2,1,0,1,1,3.460242169,1,0
4251,Sahil Reddy,17.0,0,BSc - Physics,0,2,15.0,7.0,0,2,1,0,0,0,3.844473336,0,0
4252,Sahil Sharma,17.0,1,BA - History,1,3,2.0,1.0,1,2,0,0,0,1,2.869839851,2,1
4253,Priya Joshi,15.0,0,B.Tech - Civil,1,1,15.0,5.0,0,1,1,1,1,1,4.0,0,0
4254,Riya Reddy,17.0,1,BSc - Chemistry,1,2,3.0,12.0,1,1,1,1,0,1,3.04812992,1,1
4255,Sneha Gupta,18.0,1,BCom (Hons),0,4,19.0,12.0,1,2,0,1,0,0,3.036394011,1,0
4256,Aditya Joshi,16.0,0,BCom,1,3,12.0,20.0,1,0,1,1,0,0,4.0,0,1
4257,Kavya Malode,16.0,1,BPharm - Pharmaceutical Sciences,0,3,3.0,29.0,1,2,1,0,0,0,2.598208081,2,1
4258,Vikas Khan,16.0,0,BE - Electronics & Communication,2,1,3.0,11.0,0,1,1,0,0,1,3.863977739,0,1
4259,Pooja Joshi,15.0,0,BSc Forestry,0,1,6.0,1.0,0,2,1,0,1,0,3.300567436,1,0
4260,Kunal Pawar,17.0,0,BBA,2,0,20.0,20.0,0,0,1,1,1,0,2.899521605,2,1
4261,Nisha Pawar,18.0,1,BSc Microbiology,0,1,11.0,19.0,0,3,0,0,0,0,3.75376022,0,0
4262,Kunal Joshi,18.0,1,BA - Economics,0,1,1.0,24.0,0,4,0,1,0,1,2.594988627,2,1
4263,Kunal Pawar,15.0,1,B.Tech - Information Technology,2,2,15.0,11.0,0,3,1,1,0,0,4.0,0,0
4264,Aditya Pawar,18.0,0,BSc - Chemistry,0,0,6.0,16.0,1,4,0,0,0,1,3.248982187,1,0
4265,Priya Yadav,18.0,1,BA - Economics,2,1,18.0,5.0,1,3,0,1,1,1,3.826681321,0,0
4266,Ishan Pawar,18.0,1,BSc - Biotechnology,1,1,10.0,6.0,0,2,0,0,0,0,4.0,0,0
4267,Rahul Yadav,18.0,0,BE - Computer Science,1,3,0.0,30.0,0,1,0,1,0,0,2.86074923,2,1
4268,Ishan Reddy,17.0,0,BSW,0,3,8.0,27.0,0,2,1,1,0,0,2.251198615,3,1
4269,Anita Deshmukh,18.0,0,B.Tech - Electronics & Communication,0,2,4.0,5.0,0,2,1,1,0,0,3.277710448,1,1
4270,Vikas Yadav,16.0,1,BSc Horticulture,1,1,16.0,20.0,1,0,1,1,1,0,2.576633185,2,1
4271,Amit Reddy,15.0,1,BE - Biomedical,0,2,0.0,27.0,0,4,0,0,0,0,2.0,3,1
4272,Manish Deshmukh,17.0,1,BCA (Hons),1,0,16.0,3.0,0,4,0,0,0,0,4.0,0,0
4273,Priya Sharma,18.0,0,B.Tech - Civil,0,1,11.0,20.0,0,1,1,1,0,1,3.963651615,0,0
4274,Sneha Joshi,17.0,1,BFA,0,4,12.0,8.0,0,3,1,0,1,0,4.0,0,0
4275,Sahil Malode,18.0,0,BJMC - Journalism & Mass Communication,0,4,10.0,4.0,0,2,1,0,1,0,4.0,0,0
4276,Riya Khan,16.0,0,BJMC - Journalism & Mass Communication,0,3,12.0,9.0,0,3,1,1,1,0,2.770557681,2,0
4277,Arjun Reddy,15.0,1,BSc Forestry,0,4,12.0,14.0,0,3,1,0,0,0,3.193018835,1,0
4278,Sneha Reddy,18.0,0,BSc - Biotechnology,2,3,5.0,7.0,0,1,1,1,0,1,2.454248621,3,1
4279,Riya Deshmukh,18.0,1,BA - English,2,0,5.0,22.0,0,3,1,1,0,0,3.504037007,0,0
4280,Aaradhya Yadav,18.0,0,BE - Biomedical,0,4,19.0,3.0,0,3,1,1,0,1,4.0,0,0
4281,Kunal Yadav,18.0,1,B.Tech - Computer Science,3,0,20.0,25.0,1,2,0,1,0,0,3.444237079,1,0
4282,Riya Malode,15.0,0,BA - Political Science,1,3,9.0,4.0,0,2,0,1,1,1,4.0,0,0
4283,Riya Yadav,15.0,1,B.Tech - Electronics & Communication,3,1,18.0,6.0,0,4,1,0,1,1,4.0,0,0
4284,Sneha Deshmukh,16.0,0,BSc - Mathematics,2,2,2.0,5.0,0,4,1,0,0,0,2.679380923,2,1
4285,Priya Reddy,15.0,0,BSW,2,3,6.0,12.0,0,3,0,0,0,0,2.993971262,2,0
4286,Aditya Khan,18.0,1,B.Tech - Mechanical,0,2,4.0,18.0,0,0,1,1,0,0,2.086056462,3,1
4287,Sahil Reddy,16.0,0,BCom,0,1,7.0,9.0,0,2,1,0,0,1,3.670101922,0,0
4288,Sneha Reddy,16.0,1,BFA,0,1,4.0,14.0,0,3,0,1,1,1,2.854662189,2,1
4289,Aaradhya Pawar,16.0,1,BSc Agriculture,2,1,11.0,2.0,0,1,1,0,1,0,3.975549629,0,0
4290,Sneha Joshi,18.0,0,BVoc - Retail Management,0,4,3.0,17.0,0,2,1,1,0,0,3.641752556,0,1
4291,Manish Pawar,17.0,0,BA - Political Science,2,3,18.0,13.0,0,1,0,1,0,1,3.435504687,1,0
4292,Sneha Joshi,18.0,1,B.Tech - Civil,0,2,17.0,2.0,1,2,1,1,0,0,4.0,0,0
4293,Manish Patil,15.0,1,BSc Microbiology,2,1,2.0,10.0,0,0,0,0,0,0,2.617228148,2,1
4294,Kavya Deshmukh,15.0,1,BCom,0,3,6.0,9.0,0,1,1,0,0,0,2.60746931,2,0
4295,Aaradhya Sharma,18.0,1,BSc Forestry,0,1,7.0,28.0,0,2,1,0,1,1,2.818545663,2,1
4296,Sahil Malode,18.0,1,BSc Agriculture,0,1,14.0,16.0,0,4,1,0,0,1,3.468077068,1,0
4297,Aaradhya Sharma,16.0,0,BSc Horticulture,0,2,20.0,12.0,1,2,1,0,0,0,3.240003016,1,0
4298,Vikas Pawar,18.0,1,BCom,0,4,16.0,24.0,0,2,0,0,0,0,2.326383887,3,1
4299,Manish Yadav,16.0,1,BPharm - Pharmaceutical Sciences,2,1,18.0,1.0,1,3,0,0,1,0,4.0,0,0
4300,Sanjana Reddy,15.0,0,BE - Aerospace,0,1,3.0,27.0,0,2,1,1,0,0,3.455718973,1,1
4301,Nisha Yadav,16.0,0,BSc Forestry,0,2,15.0,12.0,0,0,1,1,1,0,3.320949039,1,1
4302,Kunal Pawar,18.0,0,BSc - Physics,2,1,12.0,18.0,0,1,1,0,0,0,2.340814155,3,1
4303,Nisha Sharma,15.0,0,BE - Aerospace,0,2,11.0,4.0,1,3,0,1,0,1,4.0,0,0
4304,Kunal Khan,17.0,1,BE - Chemical,3,2,3.0,15.0,0,3,1,0,1,0,3.784143932,0,1
4305,Nisha Gupta,16.0,0,BSc Forestry,3,2,11.0,9.0,0,0,1,0,0,0,2.977306172,2,1
4306,Anita Joshi,15.0,0,BDes,0,1,16.0,11.0,0,3,0,0,1,0,3.214030546,1,0
4307,Sahil Patil,16.0,0,BCom,0,1,8.0,19.0,0,4,1,1,0,0,2.954113198,2,0
4308,Aditya Gupta,15.0,1,BE - Environmental,0,3,11.0,12.0,1,0,0,0,0,0,4.0,0,1
4309,Manish Deshmukh,15.0,1,BDes,2,4,14.0,20.0,0,3,1,1,0,0,3.285922257,1,0
4310,Manish Pawar,16.0,0,BSc Agriculture,1,1,19.0,15.0,0,2,0,0,1,0,4.0,0,0
4311,Vikas Reddy,17.0,0,BE - Mechanical,1,1,1.0,21.0,0,2,0,1,1,0,2.0,3,1
4312,Arjun Joshi,15.0,1,BArch,2,0,8.0,20.0,0,2,0,0,0,0,2.563077817,2,0
4313,Sneha Gupta,15.0,1,BE - Computer Science,0,3,13.0,25.0,0,3,0,1,0,0,2.656051755,2,0
4314,Kunal Pawar,15.0,0,BE - Civil,2,3,3.0,0.0,0,3,1,1,0,0,2.625248483,2,1
4315,Kunal Sharma,17.0,0,BVoc - Food Processing,2,2,3.0,21.0,0,3,1,1,0,0,2.111224822,3,1
4316,Anita Khan,17.0,0,BE - Mechanical,1,3,5.0,8.0,0,2,1,1,0,0,3.093208682,1,0
4317,Manish Reddy,18.0,0,BSc Microbiology,2,3,4.0,15.0,1,1,0,0,0,0,3.066009699,1,1
4318,Aaradhya Patil,16.0,1,BCA,2,4,16.0,18.0,0,3,0,1,0,0,3.183837688,1,0
4319,Rahul Sharma,17.0,1,BSc - Biotechnology,0,0,12.0,14.0,0,0,0,1,1,0,3.01900335,1,1
4320,Kunal Deshmukh,16.0,1,BE - Chemical,0,1,19.0,17.0,0,2,1,0,0,0,4.0,0,0
4321,Rohan Malode,18.0,1,BSc Nursing,0,0,16.0,21.0,0,1,1,1,1,0,2.814373659,2,0
4322,Sneha Khan,16.0,0,B.Tech - Electronics & Communication,0,4,18.0,11.0,0,2,1,0,0,0,2.888244769,2,0
4323,Amit Patil,17.0,1,BE - Civil,3,3,0.0,13.0,1,2,0,0,0,0,2.423977636,3,1
4324,Meera Yadav,16.0,1,BHM - Hotel Management,0,2,20.0,2.0,0,3,1,1,0,0,4.0,0,0
4325,Vikas Malode,17.0,0,BE - Biomedical,1,0,16.0,3.0,0,2,1,0,0,0,2.996050466,2,0
4326,Kavya Joshi,16.0,0,BCA,1,1,2.0,5.0,0,3,0,0,0,0,2.507879299,2,1
4327,Rahul Reddy,17.0,1,B.Tech - Information Technology,0,1,13.0,15.0,0,2,1,0,0,1,2.580161221,2,0
4328,Aditya Joshi,17.0,0,BCom (Hons),3,2,11.0,27.0,0,4,0,1,0,1,2.89385391,2,1
4329,Nisha Joshi,16.0,0,BPharm - Pharmaceutical Sciences,2,1,14.0,12.0,1,2,1,1,1,1,3.985495749,0,0
4330,Priya Joshi,18.0,1,BSc - Chemistry,1,0,5.0,11.0,1,4,1,0,0,0,4.0,0,0
4331,Priya Reddy,15.0,1,BE - Mechanical,0,3,19.0,21.0,0,0,0,1,1,0,3.908133367,0,1
4332,Priya Gupta,18.0,0,BOT - Occupational Therapy,0,1,1.0,11.0,0,3,0,0,0,0,2.521411826,2,1
4333,Kavya Sharma,16.0,1,BSc Nursing,0,2,3.0,1.0,0,0,1,1,1,0,3.439679886,1,1
4334,Aditya Yadav,18.0,0,BVoc - Food Processing,0,1,12.0,28.0,0,3,0,0,1,0,3.387689247,1,1
4335,Manish Malode,17.0,1,BOT - Occupational Therapy,1,3,12.0,12.0,0,1,1,0,1,1,2.571024944,2,0
4336,Sneha Patil,15.0,1,BBA,3,2,16.0,2.0,0,2,1,0,0,0,3.844268491,0,0
4337,Nisha Reddy,16.0,1,BVoc - Food Processing,1,4,5.0,12.0,1,2,1,0,0,1,2.862499874,2,0
4338,Riya Joshi,16.0,0,BCom,2,2,10.0,24.0,0,4,1,1,0,0,2.544227866,2,0
4339,Pooja Malode,16.0,1,BCA (Hons),1,4,18.0,1.0,0,1,1,1,0,0,3.137343302,1,0
4340,Sahil Sharma,15.0,1,BCA,0,4,15.0,18.0,0,3,1,0,0,0,2.614271546,2,0
4341,Sanjana Deshmukh,17.0,0,BDes,2,2,7.0,8.0,1,4,1,1,0,0,4.0,0,0
4342,Aaradhya Reddy,16.0,0,BFA,0,4,0.0,19.0,0,0,1,0,1,0,2.141284906,3,1
4343,Ishan Deshmukh,18.0,0,BSc - Biotechnology,2,1,9.0,30.0,0,4,1,1,0,0,2.986148361,2,1
4344,Vikas Yadav,16.0,0,BCA,0,2,1.0,0.0,0,0,0,1,0,0,2.633264615,2,1
4345,Riya Yadav,16.0,1,BCA (Hons),0,0,18.0,26.0,1,4,0,0,0,1,2.951711726,2,1
4346,Rahul Reddy,16.0,0,BArch,2,2,13.0,12.0,0,4,1,1,0,1,3.262600672,1,0
4347,Pooja Gupta,16.0,0,BSc Forestry,1,3,2.0,1.0,0,4,0,1,0,1,2.809972191,2,1
4348,Riya Sharma,17.0,1,B.Tech - Electrical,2,3,8.0,14.0,1,2,1,0,0,1,3.845755083,0,0
4349,Anita Pawar,18.0,0,BDes,3,1,7.0,18.0,0,4,1,0,1,0,4.0,0,0
4350,Pooja Deshmukh,17.0,1,BA - English,0,2,10.0,24.0,0,1,1,1,1,1,2.799003279,2,0
4351,Kavya Reddy,18.0,0,BCA (Hons),1,1,14.0,30.0,0,2,1,0,0,0,3.69584865,0,1
4352,Vikas Khan,16.0,1,BCom (Hons),0,3,5.0,24.0,0,2,1,1,1,0,2.63157382,2,0
4353,Amit Yadav,15.0,1,BFSc - Fisheries,1,1,1.0,15.0,0,2,1,0,1,0,2.7435636,2,1
4354,Rohan Yadav,17.0,1,BVoc - Retail Management,2,4,0.0,10.0,1,3,1,1,0,0,3.120231346,1,1
4355,Anita Gupta,15.0,0,BSc - Information Technology,0,1,2.0,14.0,0,0,0,1,0,1,3.320472643,1,1
4356,Vikas Malode,17.0,1,BE - Environmental,1,1,17.0,5.0,1,4,1,1,1,0,4.0,0,0
4357,Kavya Gupta,16.0,0,BE - Electronics & Communication,2,4,13.0,13.0,1,3,0,0,0,1,4.0,0,0
4358,Kunal Yadav,17.0,0,BE - Electronics & Communication,0,2,16.0,26.0,1,4,1,0,1,1,4.0,0,1
4359,Amit Patil,16.0,0,BArch,2,0,1.0,5.0,0,4,0,0,0,0,3.585451342,0,1
4360,Pooja Reddy,17.0,1,BE - Biomedical,1,2,18.0,18.0,0,3,1,0,0,0,4.0,0,0
4361,Nisha Pawar,16.0,0,B.Tech - Mechanical,3,0,8.0,4.0,1,0,1,1,0,0,3.543647351,0,1
4362,Rahul Malode,16.0,1,B.Tech - Computer Science,0,4,7.0,30.0,1,2,1,1,1,0,3.34541162,1,1
4363,Rohan Khan,18.0,0,BOT - Occupational Therapy,0,2,9.0,10.0,1,2,1,0,0,0,3.910503048,0,0
4364,Anita Malode,16.0,0,BArch,1,1,8.0,3.0,0,1,0,1,1,1,3.908524076,0,0
4365,Ishan Khan,18.0,1,B.Tech - Civil,0,2,7.0,25.0,0,2,1,1,0,0,2.318753309,3,1
4366,Priya Reddy,16.0,0,BSc - Physics,3,0,6.0,25.0,1,3,0,1,1,0,2.257502015,3,1
4367,Amit Patil,15.0,1,B.Tech - Electrical,0,3,5.0,27.0,1,1,0,1,0,0,2.946059047,2,1
4368,Manish Reddy,16.0,0,BSc - Computer Science,2,4,1.0,8.0,0,2,1,0,1,1,3.025774498,1,1
4369,Sahil Reddy,15.0,1,BE - Electrical,1,4,8.0,8.0,0,2,1,0,1,0,3.939320124,0,0
4370,Sneha Khan,15.0,1,BSc - Chemistry,0,1,8.0,16.0,0,0,1,1,0,1,2.263008662,3,1
4371,Aditya Patil,16.0,0,BSc - Computer Science,0,1,18.0,7.0,0,3,0,1,0,0,4.0,0,0
4372,Nisha Joshi,15.0,0,BPharm - Pharmaceutical Sciences,1,0,8.0,14.0,1,3,0,0,0,0,3.788074236,0,0
4373,Rohan Malode,18.0,1,BSW,1,3,1.0,8.0,0,4,1,0,0,0,2.3059781,3,1
4374,Kavya Gupta,17.0,1,B.Tech - Mechanical,0,2,18.0,4.0,0,2,1,1,0,0,4.0,0,0
4375,Anita Deshmukh,16.0,0,BFSc - Fisheries,3,2,15.0,3.0,1,2,1,1,1,0,3.635239958,0,0
4376,Sneha Malode,15.0,0,B.Tech - Electronics & Communication,0,4,13.0,25.0,0,2,1,0,0,1,2.699352192,2,0
4377,Nisha Reddy,16.0,1,BA - History,0,1,19.0,19.0,1,4,0,0,0,1,4.0,0,0
4378,Sneha Sharma,18.0,1,BVoc - Retail Management,1,0,0.0,17.0,1,2,1,1,0,0,3.511897225,0,1
4379,Arjun Deshmukh,16.0,0,BE - Electrical,0,0,12.0,8.0,1,2,1,1,0,0,2.729107208,2,0
4380,Sanjana Sharma,16.0,1,BSc Agriculture,3,1,1.0,20.0,0,2,0,0,0,1,2.01334282,3,1
4381,Sanjana Patil,15.0,0,BSc Agriculture,0,0,13.0,26.0,0,0,0,1,0,1,3.309063676,1,1
4382,Sanjana Deshmukh,18.0,1,BSc Microbiology,0,2,0.0,2.0,0,1,1,1,1,0,3.786381257,0,1
4383,Manish Patil,17.0,0,BE - Computer Science,0,1,14.0,21.0,0,3,1,1,0,0,3.855207551,0,0
4384,Meera Sharma,17.0,1,BE - Electrical,1,1,17.0,8.0,0,3,0,0,0,0,3.960608159,0,0
4385,Rahul Reddy,15.0,1,BSc - Computer Science,1,3,8.0,8.0,0,2,0,1,0,0,4.0,0,0
4386,Sneha Sharma,16.0,1,BSc - Mathematics,1,1,7.0,27.0,0,2,1,1,0,0,3.384559269,1,1
4387,Arjun Patil,15.0,1,BSc - Mathematics,0,3,6.0,28.0,0,2,0,0,0,1,2.595856632,2,1
4388,Kunal Reddy,15.0,1,BFA,0,1,8.0,20.0,1,3,1,0,1,0,3.416952972,1,0
4389,Arjun Sharma,15.0,1,BBA,2,2,8.0,23.0,1,4,1,0,0,0,2.349638021,3,1
4390,Amit Sharma,16.0,0,BE - Mechanical,0,4,10.0,3.0,0,4,1,0,0,0,4.0,0,0
4391,Rohan Malode,18.0,1,BSc Nursing,2,0,3.0,20.0,1,1,1,0,0,1,2.525477499,2,1
4392,Riya Malode,15.0,1,BCA,0,2,6.0,6.0,0,3,0,1,0,1,3.743038056,0,0
4393,Pooja Deshmukh,16.0,1,BFSc - Fisheries,2,4,20.0,6.0,1,4,0,0,0,1,4.0,0,0
4394,Aditya Deshmukh,18.0,0,BE - Aerospace,0,2,6.0,28.0,0,3,1,1,0,1,2.0,3,1
4395,Manish Joshi,15.0,0,BE - Electrical,1,1,3.0,22.0,0,2,0,1,0,1,2.221705749,3,1
4396,Aditya Reddy,17.0,0,BCom,0,2,11.0,7.0,0,3,0,0,0,1,3.952384105,0,0
4397,Sahil Yadav,18.0,1,BSc - Information Technology,0,3,16.0,26.0,0,3,0,0,1,0,4.0,0,1
